file_path,dataset_source,modality,label,label_int,split,format
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7375721.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2540693.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8042846.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7494873.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3415474.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4076814.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4372097.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2630786.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4675196.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6404620.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6043519.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5285977.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5900571.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3444541.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7185044.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5226379.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1677234.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8199907.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5597462.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9241229.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7824980.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9136883.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9841868.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8315307.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5655965.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8728622.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1849134.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6632470.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1299444.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6688232.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6413013.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1704161.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7523717.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2194998.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2485218.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7311677.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5965283.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4457621.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7795465.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6339751.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7145015.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7667162.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4586853.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4717087.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4896049.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4857618.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2612254.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3299949.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6642454.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8652135.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6245432.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9676445.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9762038.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2586002.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1518150.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2578749.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7627311.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4343772.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5397434.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9780696.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8674678.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5875571.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2063490.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2666751.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7380433.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3601430.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5292101.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9252037.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3362112.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1939545.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4021977.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3698358.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2859709.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7974536.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7215902.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5899377.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5105872.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9137331.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4893461.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8494760.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9679656.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6749976.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2452544.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6067855.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8486455.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7512726.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2752105.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6596581.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9797194.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2462521.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3197490.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6323757.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9602677.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1071228.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1251682.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9253093.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1824180.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3495464.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8361964.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2334643.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6609968.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5868407.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7691845.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7092752.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4611322.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_3691360.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6166623.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1056334.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9820486.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6878952.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4936646.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6266231.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2906873.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8100591.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4489969.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2813154.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4941408.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9996570.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_8030349.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6551642.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5846104.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7760578.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1691193.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4043035.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2572361.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9726894.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5875439.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1429741.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4769999.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,val,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6701637.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2684373.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1090286.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4747124.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2066393.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5236826.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9786399.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4918359.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9345040.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4313841.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7148850.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5187334.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6958359.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_5086183.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_1133783.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9578667.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_9024538.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4925465.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_2559281.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4571818.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_6853055.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_7149543.flac,archive_(1)_ASVspoof2019_LA,audio,spoof,1,test,.flac
C:\Users\paruc\Downloads\archive (1)\LA\LA\ASVspoof2019_LA_dev\flac\LA_D_4289756.flac,archive_(1)_ASVspoof2019_LA,audio,bonafide,0,test,.flac
